# element: architecture_detail
# format: name | probability | coverage_range | texture

fluorescent ceiling light troffer grid | 1.0 | 0.1-0.2 | recessed rectangular fixtures
hvac vent grille overhead | 0.75 | 0.05-0.15 | aluminum louvered grille
wall-mounted speaker cabinet | 0.6 | 0.05-0.15 | black av speaker box
fire alarm pull station | 0.5 | 0.02-0.08 | red wall-mounted lever
illuminated exit sign glowing red | 0.75 | 0.02-0.08 | backlit plastic sign
ceiling-mounted projector housing | 0.85 | 0.05-0.15 | white suspended projector box
gooseneck microphone at lectern | 0.6 | 0.02-0.08 | thin flexible mic stem
round analog wall clock face | 0.7 | 0.02-0.08 | white-faced classroom clock
power outlet strip along desk rail | 0.55 | 0.02-0.1 | multi-plug surface strip
cable tray beneath seat rows | 0.4 | 0.02-0.1 | metal wire raceway
acoustic ceiling tile seam | 0.65 | 0.05-0.15 | fissured mineral fiber tile
aisle number placard on wall | 0.4 | 0.02-0.05 | small engraved plaque
door closer arm on exit door | 0.45 | 0.02-0.08 | hydraulic hinge arm
