# element: background
# format: name | probability | coverage_range | texture

panoramic glass dome ceiling | 1.0 | 0.6-1.0 | curved transparent overhead pane
dark stained pine plank wall | 0.95 | 0.6-1.0 | warm linear timber boards
huge picture window framing aurora sky | 0.95 | 0.5-0.9 | wide clear glass with green glow
weathered timber chalet wall interior | 0.85 | 0.6-1.0 | rough hewn warm boards
exposed sloped pine ceiling | 0.85 | 0.5-0.9 | angled timber boarding
tongue-and-groove plank wall | 0.8 | 0.6-1.0 | linear interlocked boards
faux-fur draped accent wall | 0.7 | 0.4-0.8 | hide hung as art panel
tundra view wall of glass | 0.85 | 0.5-0.9 | uninterrupted clear pane
mounted antler trophy display | 0.6 | 0.3-0.6 | cluster of bone branches
woven wool tapestry wall | 0.65 | 0.4-0.8 | thick patterned weave
matte black accent wall | 0.55 | 0.4-0.8 | flat dark painted surface
arctic landscape print wall | 0.55 | 0.3-0.6 | framed photograph cluster
