# element: architecture_detail
# format: name | probability | coverage_range | texture

shiplap horizontal seam line | 0.85 | 0.15-0.4 | softly grooved plank join
brushed bronze door pull | 0.55 | 0.02-0.08 | softly polished warm metal
softly weathered oak beam end | 0.65 | 0.05-0.2 | warm hand-shaped timber
white-painted casing molding | 0.7 | 0.05-0.2 | softly polished crisp painted edge
glass slider track threshold | 0.55 | 0.05-0.15 | thin brushed aluminum strip
limewashed brick mortar line | 0.5 | 0.05-0.15 | softly chalky pale band
flat-panel cabinet door front | 0.55 | 0.1-0.3 | softly painted minimal slab
recessed wall niche shelf | 0.55 | 0.1-0.3 | softly framed inset opening
beadboard wainscoting panel | 0.5 | 0.1-0.3 | thinly grooved vertical slats
softly chamfered ceiling rafter | 0.55 | 0.1-0.3 | warm exposed timber edge
white wood floor seam line | 0.85 | 0.15-0.4 | softly grooved bleached plank
brass picture-rail molding | 0.45 | 0.05-0.15 | softly polished thin warm strip
