# element: background
# format: name | probability | coverage_range | texture

deep green felt papered wall | 1.0 | 0.7-1.0 | softly napped wool flocking
oxblood leather panelled wall | 0.95 | 0.7-1.0 | softly tufted patinated hide
dark walnut panelled lounge wall | 0.95 | 0.7-1.0 | richly grained polished hardwood
deep burgundy painted plaster wall | 0.85 | 0.7-1.0 | softly washed deep pigment
forest green wallpapered tartan wall | 0.7 | 0.6-1.0 | softly woven plaid pattern
exposed dark stone fireplace wall | 0.7 | 0.6-1.0 | softly mortared aged masonry
carved oak wainscot wall | 0.8 | 0.6-1.0 | richly worked aged timber
deep navy painted lounge wall | 0.7 | 0.6-1.0 | smoothly washed dark pigment
ebony lacquered cabinetry wall | 0.55 | 0.6-1.0 | mirror polished deep finish
mahogany trophy display shelf wall | 0.65 | 0.6-1.0 | richly polished dark wood
embossed leather strap wall | 0.55 | 0.5-0.9 | richly tooled patinated hide
deep emerald velvet flocked wall | 0.6 | 0.6-1.0 | softly napped patterned fabric
