# element: foreground_element
# format: name | probability | coverage_range | texture

cobblestone with crisp boot prints | 0.95 | 0.2-0.5 | rounded stones with snow tracks
small mound of brushed-aside snow | 0.85 | 0.1-0.3 | rough white pile
glowing string light bulb closeup | 0.8 | 0.05-0.15 | warm filament in clear glass
fresh sled track curve | 0.7 | 0.1-0.3 | parallel narrow grooves
puddle of slush at curb | 0.65 | 0.1-0.3 | dark wet patch
pinecone fallen on snow | 0.55 | 0.05-0.1 | brown scaled cluster
wreath leaning against wall | 0.65 | 0.1-0.3 | circular pine ribbon
discarded paper cup of cocoa | 0.6 | 0.05-0.1 | dented printed paper
dusting of snow on lantern base | 0.85 | 0.05-0.15 | frosted iron foot
small wrapped gift parcel | 0.5 | 0.05-0.1 | brown paper twine bow
fallen branch tip in snow | 0.6 | 0.05-0.15 | needled green sprig
glove dropped on stones | 0.5 | 0.05-0.1 | knitted woolen pair
