# element: architecture_detail
# format: name | probability | coverage_range | texture

cast iron park drinking fountain | 0.55 | 0.05-0.2 | green painted public bubbler
park trash receptacle | 0.5 | 0.05-0.15 | metal mesh bin
historic park entrance arch | 0.45 | 0.1-0.3 | stone monumental gateway
park ranger info kiosk | 0.45 | 0.1-0.25 | wooden bulletin shelter
wooden footbridge railing | 0.55 | 0.1-0.3 | painted plank handrail
park pavilion roof corner | 0.5 | 0.1-0.3 | shingled overhang
old stone retaining wall | 0.5 | 0.1-0.3 | mortared rock face
wrought iron decorative fence | 0.55 | 0.1-0.3 | scrolled black metal pickets
brick paved plaza section | 0.5 | 0.1-0.3 | herringbone red bricks
park map sign post | 0.45 | 0.05-0.15 | mounted directory placard
