# element: architecture_detail
# format: name | probability | coverage_range | texture

exposed steel ceiling beam | 0.7 | 0.1-0.3 | painted industrial girder
hanging task light fixture | 0.75 | 0.1-0.25 | metal-shaded pendant lamp
loft tall window glazing | 0.7 | 0.2-0.5 | gridded glass panes
poured concrete studio floor | 0.85 | 0.3-0.6 | sealed grey slab
steel utility sink wall plumbing | 0.6 | 0.05-0.15 | exposed pipe valves
mounted clay storage cubbies | 0.65 | 0.1-0.3 | open cube wall shelving
ventilation duct overhead | 0.55 | 0.05-0.2 | metal extraction tube
painted studio doorway lintel | 0.5 | 0.05-0.15 | framed top of door
fire safety extinguisher mount | 0.45 | 0.05-0.1 | red wall canister
exit sign over far door | 0.45 | 0.05-0.1 | illuminated red sign
clay trap drain cover floor | 0.45 | 0.05-0.1 | recessed grate
corkboard schedule panel | 0.55 | 0.1-0.25 | pinned paper bulletin
