# element: architecture_detail
# format: name | probability | coverage_range | texture

exposed wood ceiling joist | 0.7 | 0.3-0.7 | rough sawn timber beam
exposed steel roof truss | 0.55 | 0.3-0.7 | painted heavy beam
sealed concrete floor slab | 0.95 | 0.4-0.8 | matte ground surface
floor drain grate metal | 0.7 | 0.05-0.2 | recessed steel grille
overhead fluorescent linear bar | 0.85 | 0.2-0.5 | flat plastic diffuser
exposed ductwork above | 0.65 | 0.2-0.5 | spiral galvanized metal
ventilation hood over kiln | 0.65 | 0.1-0.3 | painted sheet-metal cone
exposed water-pipe wall run | 0.7 | 0.1-0.3 | copper-and-steel pipe
small north window frame | 0.7 | 0.1-0.3 | painted wood sash
emergency eye-wash station | 0.6 | 0.05-0.2 | green plastic basin
clay-dust filtered air vent | 0.55 | 0.1-0.3 | metal filtered grille
