# element: foreground_element
# format: name | probability | coverage_range | texture

lit cigar in crystal ashtray | 1.0 | 0.02-0.05 | softly glowing rolled tobacco
amber whiskey glass tumbler | 0.95 | 0.02-0.05 | sharply faceted clear glass
brass framed pin up illustration | 0.6 | 0.05-0.15 | softly burnished warm metal frame
leather cigar case open | 0.85 | 0.05-0.1 | softly cracked aged hide
silver match striker holder | 0.7 | 0.01-0.04 | softly polished engraved metal
smoke curling drifting upward | 0.95 | 0.05-0.2 | softly diffuse warm vapor
wooden cigar humidor open | 0.8 | 0.05-0.15 | richly grained polished cedar
folded handkerchief pocket square | 0.55 | 0.02-0.05 | softly draped silk cloth
old fashioned glass coaster | 0.7 | 0.02-0.05 | softly polished thick glass
silver flask engraved | 0.55 | 0.01-0.03 | softly polished engraved metal
