# element: foreground_element
# format: name | probability | coverage_range | texture

park entry signpost arrow | 1.0 | 0.1-0.3 | hand-painted wooden directional
helium character balloon string | 0.85 | 0.05-0.2 | shiny mylar bobbing surface
lost child wristband stand | 0.5 | 0.05-0.15 | acrylic countertop dispenser
mickey-style ear hat display | 0.7 | 0.1-0.3 | felted plush merchandise rack
churro vendor steam plume | 0.7 | 0.05-0.2 | warm sugary mist rising
cotton candy spun bag | 0.75 | 0.1-0.25 | fluffy pink cellophane wrap
park guidebook map fold | 0.65 | 0.05-0.15 | glossy printed creased paper
foam mascot oversized hand | 0.5 | 0.1-0.2 | bright soft polyurethane foam
sun-shaded ticket scanner gun | 0.7 | 0.05-0.15 | black handheld barcode device
souvenir popcorn bucket striped | 0.65 | 0.1-0.25 | red-white waxed cardboard
themed water bottle clip | 0.6 | 0.05-0.15 | colored plastic carabiner
disposable park wristband band | 0.7 | 0.05-0.1 | tyvek printed adhesive strip
