# element: background
# format: name | probability | coverage_range | texture

warm earth-toned plaster wall | 1.0 | 0.7-1.0 | softly troweled clay finish
pale linen wall drape | 0.85 | 0.7-1.0 | gently rumpled natural weave
soft sage painted wall | 0.8 | 0.7-1.0 | matte chalky pigment
bamboo slat wall paneling | 0.75 | 0.6-1.0 | warm linear timber grain
sliding shoji screen panel | 0.7 | 0.6-1.0 | translucent rice paper grid
cream washed wood plank wall | 0.75 | 0.7-1.0 | softly limewashed grain
muted terracotta accent wall | 0.65 | 0.6-1.0 | velvety mineral pigment
pale oak panel wall | 0.7 | 0.6-1.0 | smooth blonde wood grain
warm beige stucco wall | 0.85 | 0.7-1.0 | subtly mottled hand-applied finish
dusty rose painted wall | 0.6 | 0.6-1.0 | matte calm pigment
exposed soft brick wall | 0.6 | 0.6-1.0 | aged warm masonry
cream linen tapestry hung flat | 0.65 | 0.7-1.0 | woven natural cloth
