# element: background
# format: name | probability | coverage_range | texture

two queen beds with floral spreads | 1.0 | 0.4-0.8 | stiff quilted polyester
AC unit under the window | 0.85 | 0.15-0.35 | rattling front grille
heavy blackout curtains | 0.75 | 0.25-0.5 | stiff rubber-backed pleats
wood-look dresser with a TV | 0.7 | 0.25-0.5 | bolted swivel base
framed print of a lighthouse | 0.5 | 0.1-0.25 | faded generic art
vanity nook outside the bathroom | 0.6 | 0.2-0.4 | bright bulb strip
luggage rack unfolded | 0.55 | 0.1-0.25 | woven straps
connecting door with a deadbolt | 0.45 | 0.1-0.3 | painted steel
mirror bolted over the dresser | 0.6 | 0.2-0.4 | beveled edge
headboards mounted to the wall | 0.6 | 0.2-0.4 | no gap to the frame
ice bucket with a plastic liner | 0.5 | 0.05-0.15 | tray of glasses
