# element: background
# format: name | probability | coverage_range | texture

turquoise resort lagoon water | 1.0 | 0.5-0.9 | clear shallow tropical hue
distant palm-fringed shoreline | 0.95 | 0.5-0.9 | feathered fronded silhouette
sky-blue tropical horizon | 0.9 | 0.5-0.9 | clear pastel atmospheric layer
themed pirate-ship play structure | 0.75 | 0.3-0.7 | painted wooden hull replica
distant resort tower facade | 0.7 | 0.3-0.6 | pastel stuccoed wall blocks
fluttering tiki-bar flag line | 0.65 | 0.3-0.6 | colored pennant strung row
soft pale sand expanse | 0.95 | 0.5-0.9 | fine pale granular surface
distant sailboat tiny silhouette | 0.55 | 0.2-0.5 | white triangular sail dot
thatched cabana row | 0.7 | 0.3-0.6 | bundled palm-leaf roof
snorkel-buoy line marker | 0.55 | 0.2-0.5 | bright float ball string
lifeguard-tower wood platform | 0.7 | 0.3-0.6 | red-painted raised stand
gently swaying coconut palm row | 0.85 | 0.4-0.8 | tall arching frond crown
