# element: architecture_detail
# format: name | probability | coverage_range | texture

ceiling-coffer plaster grid | 1.0 | 0.3-0.6 | recessed square ornamental panels
crown-molding stepped trim | 0.95 | 0.2-0.4 | painted relief band
chair-rail wainscot panel | 0.85 | 0.2-0.4 | painted wood divider
chandelier-rosette ceiling medallion | 0.7 | 0.1-0.3 | plaster relief disk
sconce wall-fixture bracket | 0.85 | 0.05-0.2 | brass curved arm
buffet-counter chrome edge | 0.85 | 0.15-0.3 | polished metal lip
brass railing buffet line | 0.7 | 0.1-0.25 | polished tube barrier
patterned floor-tile inlay | 0.75 | 0.2-0.4 | mosaic colored chips
wood-veneer column wrap | 0.7 | 0.15-0.3 | grained warm-tone surround
themed-archway entry frame | 0.65 | 0.15-0.35 | painted decorative archway
