# element: architecture_detail
# format: name | probability | coverage_range | texture

peeling paint on swing frame leg | 0.85 | 0.1-0.3 | rust-streaked flaking paint
weathered chain links on swing | 0.9 | 0.1-0.3 | rusty galvanized chain
warped plastic slide seam | 0.6 | 0.1-0.3 | UV-cracked seam line
graffiti scratched into slide | 0.45 | 0.05-0.15 | etched marker scrawl
rust at bolt junctions | 0.8 | 0.05-0.15 | corroded fastener corners
faded park-rules placard | 0.55 | 0.05-0.15 | weathered sign on post
small concrete footing exposed | 0.55 | 0.05-0.15 | weathered concrete pad
chipped paint on play platform | 0.7 | 0.1-0.3 | flaking colored finish
broken rubber safety mat edge | 0.5 | 0.1-0.2 | torn black rubber strip
mosquito spray notice on fence | 0.3 | 0.05-0.1 | yellow paper notice
