# element: architecture_detail
# format: name | probability | coverage_range | texture

aged limestone block masonry | 0.85 | 0.2-0.5 | warm uneven mortared blocks
wrought iron mooring ring | 0.7 | 0.02-0.08 | rust-darkened forged metal
softly worn flagstone seam | 0.85 | 0.15-0.4 | warm pale grouted band
stone bollard with chain | 0.55 | 0.05-0.15 | warm rounded post and link
arched stone harbor gateway | 0.55 | 0.1-0.3 | softly aged limestone curve
cast iron lamp post base | 0.55 | 0.05-0.15 | dark scrolled fluted metal
old painted wooden shutters | 0.6 | 0.1-0.3 | sage softly chipped wood
weathered sandstone step run | 0.6 | 0.1-0.3 | softly worn pale stairs
red clay tile roof eave | 0.6 | 0.1-0.3 | warm rounded terracotta rows
hand-forged door pull ring | 0.45 | 0.02-0.06 | dark twisted aged metal
mooring chain on quay edge | 0.55 | 0.05-0.15 | thick rust-darkened links
small carved harbor coat-of-arms | 0.4 | 0.05-0.15 | softly worn relief carving
