# element: foreground_element
# format: name | probability | coverage_range | texture

curling steam clouds drifting | 1.0 | 0.2-0.5 | softly diffuse warm vapor
condensation droplets on glass | 0.95 | 0.1-0.3 | smoothly beaded clear water
black slate soap shelf | 0.85 | 0.05-0.15 | softly cleft dark stone
brass shower hook with loofah | 0.7 | 0.05-0.15 | softly hammered warm metal
folded dark grey spa towel | 0.85 | 0.05-0.15 | softly piled plush cotton
eucalyptus bunch hanging in steam | 0.85 | 0.05-0.15 | softly leafy aromatic stems
dark wood bath caddy | 0.7 | 0.05-0.15 | richly grained teak slats
black ceramic body brush | 0.65 | 0.02-0.05 | smoothly glazed dark ceramic
dark stone shampoo dispenser | 0.7 | 0.02-0.08 | smoothly carved soapstone
matte black towel rail bar | 0.8 | 0.05-0.15 | smoothly powder coated metal
