# element: background
# format: name | probability | coverage_range | texture

oversized backlit brand wall graphic | 1.0 | 0.7-1.0 | luminous printed fabric
modular booth back panel system | 0.9 | 0.6-1.0 | matte aluminum framed
exhibition hall distant aisle behind | 0.85 | 0.5-0.9 | hazy depth crowd
neighboring booth signage tower | 0.75 | 0.4-0.8 | tall illuminated column
white tension fabric booth wall | 0.8 | 0.6-1.0 | smoothly stretched cloth
pixel-perfect LED video wall | 0.85 | 0.6-1.0 | tightly gridded glowing panels
truss-grid suspended logo banner | 0.75 | 0.4-0.8 | hanging printed banner
slatwall product display wall | 0.7 | 0.6-1.0 | grooved white panel
high-gloss laminate counter wall | 0.65 | 0.5-0.9 | reflective seamless surface
dark hex-pattern feature wall | 0.6 | 0.5-0.9 | geometric tessellated pattern
brand color saturated accent wall | 0.7 | 0.6-1.0 | flat saturated paint
graphic infographic wall display | 0.65 | 0.5-0.9 | printed data visual
distant exhibition hall ceiling glimpse | 0.7 | 0.3-0.7 | exposed industrial overhead
