# element: architecture_detail
# format: name | probability | coverage_range | texture

practical ceiling light | 0.8 | 0.1-0.3 | plain glass shade
vinyl kitchen flooring | 0.8 | 0.3-0.6 | wood-look vinyl planks
skirting board along the wall | 0.5 | 0.1-0.25 | painted with scuff marks
radiator under the window | 0.55 | 0.1-0.3 | painted steel ribs
socket strip along the tiles | 0.6 | 0.05-0.2 | yellowed plastic sockets
grouted tile joints | 0.7 | 0.15-0.4 | darkened grout lines
kitchen door frame | 0.5 | 0.1-0.3 | chipped painted timber
window sill with clutter | 0.65 | 0.1-0.3 | painted sill with rings
under-cupboard strip light | 0.5 | 0.05-0.2 | small fluorescent tube
worn threshold strip at the door | 0.4 | 0.05-0.15 | scratched aluminium
ceiling corner with a cobweb | 0.35 | 0.05-0.15 | dusty plaster
