# element: foreground_element
# format: name | probability | coverage_range | texture

weathered ridge rock underfoot | 1.0 | 0.2-0.5 | rough crystalline slab
crusted summit snow patch | 0.7 | 0.1-0.3 | granular firn surface
loose alpine pebble scatter | 0.85 | 0.1-0.3 | broken pale rock chips
clump of cushion saxifrage | 0.55 | 0.05-0.2 | tight green rosette
ice-rimed boulder edge | 0.55 | 0.05-0.2 | glittering crystalline crust
trekking pole tip planted | 0.85 | 0.05-0.2 | carbide spike on stone
exposed lichen-painted rock | 0.7 | 0.1-0.3 | mottled orange crusty bloom
gusty drift snow rivulet | 0.5 | 0.05-0.2 | sweeping crystalline strand
boot-worn rock dust track | 0.7 | 0.1-0.3 | scuffed pale streak
edge of crampon point | 0.5 | 0.05-0.15 | sharp metal tooth
