# element: background
# format: name | probability | coverage_range | texture

cream silk moire wallpaper | 1.0 | 0.7-1.0 | softly watered lustrous pattern
deep emerald green satin wall | 0.85 | 0.6-1.0 | softly draped lustrous fabric
ivory carved boiserie panel wall | 0.85 | 0.6-1.0 | crisply moulded painted wood
black lacquer chinoiserie wall | 0.7 | 0.6-1.0 | richly painted gilded scenes
gold leaf metallic feature wall | 0.7 | 0.6-1.0 | softly burnished metallic sheet
champagne antiqued mirror wall | 0.85 | 0.6-1.0 | softly mottled aged reflection
art deco zigzag wallpaper | 0.65 | 0.6-1.0 | crisply printed metallic geometric
peach blush silk wall covering | 0.75 | 0.6-1.0 | softly lustrous draped cloth
ivory tone moulded plaster wall | 0.7 | 0.6-1.0 | crisply detailed bas relief
deco bronze fluted panel wall | 0.6 | 0.6-1.0 | softly grooved warm metal
muted dove gray painted wall | 0.7 | 0.6-1.0 | smoothly washed cool pigment
embossed ivory leather panel wall | 0.55 | 0.5-0.9 | softly tooled patterned hide
