# element: architecture_detail
# format: name | probability | coverage_range | texture

coffered wooden ceiling | 0.85 | 0.2-0.5 | richly grained dark timber
ornate carved cornice moulding | 0.85 | 0.05-0.15 | crisply detailed dark woodwork
herringbone parquet floor dark | 0.85 | 0.4-0.8 | richly grained patterned wood
arched bookshelf alcove openings | 0.8 | 0.1-0.3 | softly curved painted wood
fluted pilaster column detail | 0.7 | 0.05-0.15 | crisply carved dark wood
spiral staircase to mezzanine | 0.55 | 0.15-0.3 | richly worked wrought iron
stained glass leaded transom | 0.55 | 0.05-0.2 | sharply leaded jewel glass
deep moulded skirting board | 0.85 | 0.05-0.15 | crisply profiled dark wood
small mullioned bay window | 0.6 | 0.1-0.25 | crisply leaded divided panes
heavy panelled door | 0.7 | 0.1-0.25 | richly carved dark wood
