# element: midground
# format: name | probability | coverage_range | texture

long live-edge meeting table | 1.0 | 0.4-0.8 | raw timber slab top
herman miller-style executive chair | 0.85 | 0.3-0.6 | black mesh-back office chair
freestanding flip chart easel | 0.85 | 0.2-0.5 | metal-framed paper pad
oversized leather lounge chair | 0.85 | 0.2-0.5 | distressed cognac hide
roaring stone fireplace blaze | 0.85 | 0.2-0.5 | flickering log fire
rustic wooden sideboard credenza | 0.7 | 0.2-0.5 | reclaimed timber cabinet
cluster of leather club chairs | 0.7 | 0.3-0.6 | tufted dark seating
freestanding wood whiteboard | 0.75 | 0.2-0.5 | timber-framed marker board
upholstered ottoman cluster | 0.65 | 0.2-0.5 | tufted padded blocks
woven jute area rug | 0.85 | 0.4-0.8 | thick natural fiber weave
freestanding birch log basket | 0.65 | 0.05-0.15 | woven basket of split wood
tall iron candle holder cluster | 0.6 | 0.05-0.15 | branched dark metal
