# element: architecture_detail
# format: name | probability | coverage_range | texture

exposed steel ceiling truss | 0.85 | 0.4-0.8 | painted heavy beam
overhead led panel grid | 0.85 | 0.3-0.7 | flat glowing diffuser
black-painted ceiling field | 0.85 | 0.4-0.8 | matte sealed surface
recessed colored downlight | 0.85 | 0.2-0.5 | tinted glass diffuser
rgb led strip ceiling perimeter | 0.85 | 0.2-0.5 | flexible tube light
sealed concrete floor slab | 0.85 | 0.4-0.8 | matte ground surface
exposed cable management tray | 0.7 | 0.1-0.3 | black powder-coated metal
sensor-mount ceiling bracket | 0.8 | 0.05-0.2 | painted steel hardware
emergency stop button column | 0.55 | 0.05-0.2 | red plastic mushroom button
small ceiling speaker grille | 0.6 | 0.05-0.2 | black mesh disc
emergency exit sign glow | 0.55 | 0.05-0.2 | green plastic housing
