# element: background
# format: name | probability | coverage_range | texture

painted concrete block wall | 1.0 | 0.7-1.0 | softly chalky masonry
exposed stud framing wall | 0.8 | 0.6-1.0 | rough timber bays
pegboard tool wall | 0.95 | 0.5-0.9 | painted hole-grid panel
slatwall storage system | 0.75 | 0.5-0.9 | grooved horizontal panels
unpainted drywall section | 0.7 | 0.5-0.9 | taped joint surface
overhead garage door panel | 0.85 | 0.4-0.8 | ribbed steel sectional
plywood sheathed wall | 0.7 | 0.5-0.9 | grainy panel boards
metal shelving back wall | 0.8 | 0.5-0.9 | stacked utility racks
tool cabinet bank along wall | 0.8 | 0.5-0.9 | rolling steel drawers
small high window strip | 0.65 | 0.3-0.7 | frosted glass slot
oil-stained back wall | 0.65 | 0.5-0.9 | weathered painted surface
clamp rack hung wall | 0.7 | 0.4-0.7 | pegged steel rail
