# element: foreground_element
# format: name | probability | coverage_range | texture

coiled white mooring rope | 0.85 | 0.05-0.2 | softly twisted nylon braid
brass cleat on deck | 0.75 | 0.03-0.1 | softly polished warm metal
out-of-focus champagne flute | 0.55 | 0.03-0.1 | blurred slim crystal
woven raffia clutch on cushion | 0.5 | 0.05-0.15 | golden tight straw weave
silver champagne ice bucket | 0.55 | 0.05-0.15 | softly polished beaded metal
out-of-focus chrome winch | 0.6 | 0.03-0.1 | blurred bright drum
striped deck cushion edge | 0.65 | 0.05-0.2 | softly worn navy and white
small navigation light dome | 0.5 | 0.02-0.06 | clear red or green glass
spray of harbor water droplets | 0.4 | 0.05-0.15 | clear bead-like splashes
trailing ensign flag corner | 0.5 | 0.05-0.15 | breeze-blown nautical fabric
out-of-focus polished compass | 0.45 | 0.03-0.1 | blurred warm brass dome
sunlit teak grain pattern | 0.85 | 0.15-0.4 | warm parallel oiled lines
