# element: foreground_element
# format: name | probability | coverage_range | texture

last run stance taken and held | 0.55 | 0.1-0.3 | savoring the empty
boots clomped up the boot pack | 0.5 | 0.1-0.25 | frankenstein steps
goggle fog wiped with a thumb | 0.5 | 0.03-0.1 | smeared clarity
spindrift taken full in the face | 0.45 | 0.05-0.2 | laughing whiteout
skis shouldered for the walk down | 0.5 | 0.1-0.25 | A-frame carry
quiet listened to after the lifts die | 0.5 | 0.1-0.3 | mountain silence
untouched margin poached guiltily | 0.4 | 0.1-0.3 | powder theft
lodge lights aimed for gratefully | 0.5 | 0.1-0.25 | homing descent
cold toes wiggled for a verdict | 0.45 | 0.02-0.08 | numb count
sunset colors watched from the fence | 0.5 | 0.1-0.3 | leaning audience
track carved slow and perfect | 0.45 | 0.1-0.3 | flawless arc
