# element: architecture_detail
# format: name | probability | coverage_range | texture

heavy timber roof beam | 1.0 | 0.3-0.6 | dark hewn structural log
brass bar foot rail | 0.9 | 0.2-0.4 | polished horizontal pipe
cast iron pendant fixture | 0.85 | 0.2-0.5 | dark hanging lamp body
worn timber plank flooring | 0.85 | 0.4-0.8 | scuffed broad boards
panelled wainscot trim | 0.7 | 0.3-0.6 | half-height beadboard
bar-back archway with shelving | 0.8 | 0.2-0.5 | framed central opening
stained glass clerestory window | 0.55 | 0.2-0.4 | colored leaded panel
brass stool footrest cap | 0.65 | 0.1-0.2 | rounded shining boot
ornate carved column | 0.6 | 0.2-0.4 | turned timber detail
hammered copper bar surround | 0.6 | 0.2-0.5 | textured warm metal
