# element: props
# format: name | probability | coverage_range | texture

acorn cap collection in a pocket | 0.4 | 0.02-0.05 | kid treasure
thermos shared at the wall | 0.45 | 0.02-0.08 | cap-cup steam
binoculars raised at a knock | 0.4 | 0.02-0.08 | woodpecker hunt
orange beanie for the season | 0.5 | 0.02-0.08 | visibility choice
walking stick from the deadfall | 0.45 | 0.02-0.08 | thumb-worn knot
leaf pressed into a paperback | 0.35 | 0.02-0.05 | maple keeper
trail bar unwrapped one-handed | 0.45 | 0.02-0.06 | glove in teeth
phone camera aimed at the canopy | 0.45 | 0.02-0.08 | color panorama
dog's found stick oversized | 0.45 | 0.03-0.1 | proud carry
seed heads picked off socks | 0.4 | 0.02-0.06 | hitchhiker burrs
compass checked out of habit | 0.3 | 0.02-0.05 | baseline bearing
