# element: background
# format: name | probability | coverage_range | texture

tall textured climbing wall face | 1.0 | 0.7-1.0 | rough painted plywood with holds
overhanging bouldering wall section | 0.9 | 0.6-1.0 | angled coated panel
gray padded crash mat field | 0.85 | 0.5-0.9 | thick vinyl-covered foam
bright route-color wall splash | 0.85 | 0.6-1.0 | painted geometric blocks
cathedral height roped wall | 0.8 | 0.7-1.0 | textured panel grid
slab climbing wall lean | 0.7 | 0.5-0.9 | gritty coated surface
wood-veneer reception wall | 0.6 | 0.5-0.9 | warm laminated panel
black industrial back wall | 0.6 | 0.5-0.9 | matte painted concrete
training cave undercut zone | 0.7 | 0.5-0.9 | dense rubber-grit surface
chalkboard route-grade wall | 0.55 | 0.4-0.8 | dusty matte black slate
corrugated warehouse side wall | 0.5 | 0.4-0.8 | ribbed painted metal
exposed brick gym wall | 0.55 | 0.5-0.9 | aged warm masonry
