# element: props
# format: name | probability | coverage_range | texture

graduation cap with tassel | 0.9 | 0.05-0.2 | flat mortarboard with cord
rolled diploma with ribbon tie | 0.8 | 0.05-0.2 | certificate scroll bound
greeting card with handwritten note | 0.75 | 0.05-0.15 | folded illustrated congratulations card
wrapped gift box with bow | 0.85 | 0.1-0.2 | ribboned present package
disposable plate with cap print | 0.7 | 0.05-0.15 | themed paper plate
paper napkin with tassel print | 0.65 | 0.05-0.15 | printed disposable napkin
plastic cup with school colors | 0.6 | 0.05-0.15 | disposable drink cup
gift envelope with cash card | 0.55 | 0.05-0.1 | sealed card envelope
small congratulations balloon weight | 0.5 | 0.05-0.15 | ribbon-tied foil accent
photo frame with school portrait | 0.6 | 0.05-0.15 | framed senior picture
guest book with pen | 0.55 | 0.05-0.15 | open signature journal
class year cake topper | 0.6 | 0.05-0.15 | numeral cake decoration
party favor bag for guests | 0.5 | 0.05-0.15 | filled small gift sack
disposable camera novelty | 0.4 | 0.05-0.1 | plastic single-use camera
school pennant on stick | 0.45 | 0.05-0.15 | small felt team flag
