# element: midground
# format: name | probability | coverage_range | texture

soccer goal dragged off-line | 0.55 | 0.15-0.3 | anchor bags on the frame
line machine's fading stripes | 0.5 | 0.1-0.3 | ghost geometry
sprinkler head throwing its arc | 0.4 | 0.1-0.3 | ticking spray
crows working the mowed rows | 0.45 | 0.05-0.2 | strutting gleaners
long jump pit raked and empty | 0.4 | 0.1-0.2 | sand rectangle
gym class cones left out | 0.45 | 0.05-0.2 | orange scatter
kestrel hovering the fence line | 0.3 | 0.03-0.1 | pinned to the wind
groundsman's mower parked | 0.4 | 0.1-0.25 | grass-caked deck
gate chained at the service track | 0.45 | 0.1-0.2 | sagging leaf
dew still holding in the shade | 0.45 | 0.15-0.35 | silvered patch
lone walker cutting the diagonal | 0.4 | 0.1-0.25 | steady pace
