# element: architecture_detail
# format: name | probability | coverage_range | texture

carpet with furniture dents | 0.6 | 0.2-0.45 | deep round footprints
closet track off its runner | 0.4 | 0.03-0.1 | leaning door
ceiling light without a shade | 0.5 | 0.03-0.1 | bare bulb glare
heat register half blocked by a box | 0.4 | 0.03-0.1 | muffled airflow
door that bumps the bed frame | 0.4 | 0.05-0.15 | limited swing
window latch painted stuck | 0.35 | 0.02-0.06 | sealed sash
scuffed paint at box-carrying height | 0.45 | 0.05-0.15 | cardboard burns
outlet hidden behind the rack | 0.35 | 0.02-0.06 | plug at a stretch
closet shelf bowed in the middle | 0.4 | 0.05-0.12 | sagging plank
dust line where boxes stood before | 0.45 | 0.05-0.15 | clean rectangles
blind cord wrapped on a cleat | 0.35 | 0.02-0.06 | figure eights
