# element: midground
# format: name | probability | coverage_range | texture

heavy steel vault door massive | 1.0 | 0.25-0.5 | mirror polished thick plate
glass display case central island | 0.95 | 0.25-0.5 | crisply framed clear panes
backlit jewelry display tower | 0.95 | 0.2-0.4 | softly illuminated glass shelves
inset wall safe boxes row | 0.85 | 0.25-0.5 | crisply machined matte steel
velvet covered display ottoman | 0.7 | 0.05-0.15 | softly piled buttoned fabric
small consultation desk | 0.7 | 0.15-0.3 | smoothly polished dark hardwood
upholstered viewing chair pair | 0.65 | 0.15-0.3 | softly piled tufted velvet
crystal pendant chandelier | 0.85 | 0.1-0.25 | sharply faceted cut crystal
mirrored display column tower | 0.65 | 0.15-0.3 | softly polished mirrored panel
glass topped writing desk console | 0.55 | 0.1-0.25 | smoothly polished clear glass
