# element: midground
# format: name | probability | coverage_range | texture

soft-earth bridle trail | 1.0 | 0.3-0.6 | hoof-packed brown ribbon
trailside fern carpet | 0.85 | 0.2-0.5 | feathery green fronds
mossy fallen log alongside | 0.75 | 0.2-0.5 | velvety green over wood
overhanging hardwood branch | 0.85 | 0.2-0.5 | drooping leafy limb
fellow rider on horseback | 0.7 | 0.2-0.5 | mounted distant figure
trail-flagging ribbon on tree | 0.55 | 0.05-0.15 | bright tied fabric strip
exposed root web crossing | 0.7 | 0.2-0.5 | gnarled timber knot
clearing with trillium patches | 0.55 | 0.2-0.5 | scattered white blooms
small wooden plank bridge | 0.55 | 0.2-0.5 | weathered timber deck
spring-fed muddy seep | 0.55 | 0.1-0.3 | wet glistening hollow
deer crossing path mark | 0.5 | 0.05-0.2 | trampled grass strip
weathered trail signpost | 0.55 | 0.05-0.2 | painted directional board
