# element: weather
# format: name | probability | coverage_range | texture

cool conditioned warehouse air | 1.0 | - | -
warm humid afternoon interior | 0.7 | - | -
rainy day driving families inside | 0.75 | - | -
hot summer day cool inside | 0.65 | - | -
overcast weekend past glazing | 0.55 | - | -
sunny morning past entry doors | 0.55 | - | -
snowy day past lobby windows | 0.55 | - | -
foggy morning past entry | 0.45 | - | -
crisp autumn day past doors | 0.5 | - | -
windowless climate-controlled steady | 0.85 | - | -
