# element: architecture_detail
# format: name | probability | coverage_range | texture

crown molding ceiling line | 0.9 | 0.2-0.5 | profiled painted edge
tall baseboard skirting | 0.9 | 0.1-0.3 | painted wide trim
casement window frames | 0.85 | 0.2-0.5 | painted divided sashes
exposed ceiling beam line | 0.7 | 0.3-0.6 | painted timber span
recessed ceiling downlights | 0.85 | 0.2-0.5 | flush trim apertures
fireplace surround mantle | 0.75 | 0.3-0.6 | profiled timber frame
built-in shelf trim | 0.8 | 0.2-0.5 | painted profiled face
arched doorway opening | 0.6 | 0.2-0.5 | softly curved entry
chair rail trim midway | 0.55 | 0.1-0.3 | painted profile band
deep window sill ledges | 0.7 | 0.1-0.3 | thick painted shelves
