# element: background
# format: name | probability | coverage_range | texture

champagne velvet lined display wall | 1.0 | 0.7-1.0 | softly napped lustrous fabric
midnight blue velvet display wall | 0.95 | 0.7-1.0 | softly napped deep fabric
black suede lined cabinetry wall | 0.85 | 0.7-1.0 | softly napped luxurious finish
backlit glass display case wall | 0.95 | 0.6-1.0 | softly diffused illuminated panes
brushed satin nickel panel wall | 0.7 | 0.6-1.0 | softly brushed cool metal
mirror polished stainless steel wall | 0.7 | 0.6-1.0 | mirror polished cool metal
carved walnut cabinet wall | 0.85 | 0.6-1.0 | richly grained dark hardwood
ivory silk pleated wall fabric | 0.7 | 0.6-1.0 | softly draped lustrous cloth
black lacquer mirror finish wall | 0.7 | 0.6-1.0 | mirror polished deep finish
warm taupe felt lined wall | 0.7 | 0.6-1.0 | softly napped wool fabric
bronze metal mesh display wall | 0.6 | 0.5-0.9 | crisply gridded warm metal
deep emerald velvet vault wall | 0.65 | 0.6-1.0 | softly napped jewel tone fabric
