# element: architecture_detail
# format: name | probability | coverage_range | texture

yellow EIFS stucco facade panels | 0.95 | 0.4-0.8 | painted synthetic stucco
black metal sign band over entry | 0.85 | 0.2-0.4 | branded black banding
exposed conduit to camera | 0.55 | 0.05-0.15 | gray PVC piping
exterior security camera dome | 0.55 | 0.05-0.15 | small black dome
metal storefront door frame | 0.85 | 0.2-0.4 | painted aluminum frame
rooftop HVAC unit visible | 0.55 | 0.1-0.3 | beige rooftop box
wall-mounted scupper drain | 0.45 | 0.05-0.15 | small metal drain spout
sun-bleached red EXIT decal | 0.4 | 0.05-0.1 | faded vinyl sticker
caged exterior light fixture | 0.55 | 0.05-0.15 | wire-cage wall sconce
faded operating hours decal | 0.5 | 0.05-0.15 | vinyl hours sticker on door
