# element: architecture_detail
# format: name | probability | coverage_range | texture

dovetailed log corner joint | 1.0 | 0.2-0.5 | notched timber overlap
shingled sauna roof edge | 0.9 | 0.2-0.5 | snow-laden wood tile overhang
small porthole sauna window | 0.85 | 0.1-0.3 | round timber-framed glass
black iron stovepipe joint | 0.9 | 0.1-0.3 | metal seam at exit
chunky timber dock pylon | 0.85 | 0.2-0.4 | thick post sunk in ice
raised dock board nailheads | 0.7 | 0.2-0.5 | rough plank surface texture
sauna door iron latch handle | 0.75 | 0.05-0.15 | forged dark fitting
weathered eaves with icicles | 0.85 | 0.2-0.5 | hanging frost spikes
underside of dock support beams | 0.6 | 0.2-0.4 | rough timber lattice
carved nameplate on cabin door | 0.55 | 0.05-0.15 | etched wood placard
