# element: background
# format: name | probability | coverage_range | texture

floor-to-ceiling glass whiteboard wall | 1.0 | 0.7-1.0 | clear marker-streaked glass
post-it covered strategy wall | 0.95 | 0.7-1.0 | dense bright sticky-note grid
printed kraft butcher-paper wall | 0.85 | 0.6-1.0 | taped large sketched sheets
exposed white painted brick wall | 0.8 | 0.6-1.0 | painted masonry surface
mounted timeline gantt chart wall | 0.7 | 0.5-0.9 | printed banner with arrows
pinned org-chart cork wall | 0.7 | 0.5-0.9 | tacked photo cluster
charcoal painted strategy wall | 0.7 | 0.6-1.0 | matte saturated paint
distant project room window | 0.65 | 0.3-0.7 | clear glazed pane
mounted printout grid display | 0.8 | 0.5-0.9 | tiled paper print matrix
adjacent breakout space glimpse | 0.6 | 0.3-0.7 | softly lit room beyond
deep navy painted accent wall | 0.65 | 0.6-1.0 | smooth saturated finish
glass-panel door return wall | 0.55 | 0.3-0.7 | clear framed pane
