# element: architecture_detail
# format: name | probability | coverage_range | texture

thatched roof eave detail | 0.85 | 0.1-0.3 | thick golden grass bundles
heavy hardwood support post | 0.8 | 0.1-0.3 | dark oiled raw timber
rough stacked-stone column base | 0.6 | 0.1-0.3 | warm rounded boulder pile
canvas roll-down deck shade | 0.55 | 0.1-0.3 | taut khaki canvas
hand-carved wooden corbel | 0.5 | 0.05-0.15 | softly chiseled tribal motif
deck rope-tied railing | 0.6 | 0.1-0.3 | thick natural sisal twist
storm lantern on hook | 0.6 | 0.05-0.15 | brassy hurricane glass globe
woven reed ceiling panel | 0.5 | 0.1-0.3 | tight golden stalk weave
mud-plastered lower wall | 0.45 | 0.1-0.3 | warm earthen smoothed render
zambezi teak floor seam | 0.55 | 0.15-0.4 | rich red-brown polished plank
rustic wrought iron sconce | 0.5 | 0.03-0.1 | dark hand-forged metal
bushveld stone steps | 0.5 | 0.1-0.3 | uneven warm flagstone
