# element: background
# format: name | probability | coverage_range | texture

dark blue stage backdrop wall | 1.0 | 0.7-1.0 | smooth painted matte panel
illuminated keynote LED wall | 0.9 | 0.7-1.0 | luminous pixelated digital surface
oversized conference logo banner | 0.85 | 0.6-1.0 | tightly stretched fabric print
deep grey acoustic auditorium wall | 0.8 | 0.7-1.0 | dense fabric panel
charcoal felt-paneled rear wall | 0.75 | 0.6-1.0 | dense vertical felt fluting
black drape stage curtain | 0.8 | 0.6-1.0 | heavy velour drape
projection screen with title slide | 0.85 | 0.5-1.0 | bright matte projection surface
dim grey gradient backdrop | 0.7 | 0.7-1.0 | softly gradient paint
sponsor logo wall flanking stage | 0.65 | 0.5-0.9 | glossy printed vinyl
seated audience silhouettes in shadow | 0.75 | 0.6-1.0 | dim crowd outlines
deep navy painted wall | 0.7 | 0.6-1.0 | smooth matte pigment
midnight blue draped fabric wall | 0.6 | 0.6-1.0 | softly pleated heavy cloth
brushed dark steel partition | 0.55 | 0.5-0.9 | linear satin metal grain
dark wood veneer hall paneling | 0.6 | 0.5-0.9 | rich grain veneer
