# element: background
# format: name | probability | coverage_range | texture

multi-story slide tower frame | 1.0 | 0.6-1.0 | painted steel scaffold
twisting waterslide chute spiral | 0.95 | 0.4-0.8 | translucent fiberglass coil
distant lazy-river bend channel | 0.7 | 0.3-0.6 | curving aqua waterway
tall palm-tree resort row | 0.7 | 0.3-0.6 | feathered tropical fronds
sky-blue summer atmospheric layer | 0.85 | 0.5-0.9 | pastel clear horizon
themed tiki-style entrance arch | 0.7 | 0.3-0.6 | painted bamboo motif
pixelated wave-pool surface | 0.7 | 0.3-0.6 | rolling artificial swell
adjacent kids splash-zone canopy | 0.75 | 0.3-0.6 | painted spraying structure
themed shark-mascot tower top | 0.55 | 0.2-0.5 | molded fiberglass character
distant tube-rental booth roof | 0.5 | 0.2-0.4 | corrugated tin canopy
park guest crowd silhouettes | 0.75 | 0.4-0.8 | distant bobbing figure mass
themed-sign safety placard wall | 0.65 | 0.3-0.6 | painted illustrated panels
