# element: architecture_detail
# format: name | probability | coverage_range | texture

cobalt blue painted shutter | 0.7 | 0.1-0.3 | bright weather-faded pigment
arched whitewashed niche | 0.6 | 0.1-0.3 | softly rounded chalky alcove
flagstone terrace floor | 0.85 | 0.2-0.5 | warm uneven slate slabs
pebble-mosaic walkway pattern | 0.55 | 0.1-0.3 | tightly set black-white stones
domed clay roof tile run | 0.55 | 0.1-0.3 | warm rounded terracotta rows
rough whitewashed external stair | 0.55 | 0.1-0.3 | softly chunky lime-coated steps
wooden pergola crossbeam | 0.65 | 0.1-0.3 | sun-silvered split timbers
cycladic chimney top | 0.45 | 0.05-0.15 | small white plastered stub
cobalt-painted window grille | 0.5 | 0.05-0.15 | wrought iron decorative frame
limewashed corner plaster bulge | 0.55 | 0.1-0.3 | smoothly hand-coated curve
small wooden balcony rail | 0.5 | 0.1-0.3 | painted thin slat rail
whitewashed garden archway | 0.55 | 0.1-0.3 | thickly coated curved opening
