# element: foreground_element
# format: name | probability | coverage_range | texture

face tilted to the sun with eyes shut | 0.6 | 0.1-0.25 | stolen minute
lunch eaten from a lap | 0.55 | 0.1-0.25 | container balanced
shoes slipped off under the bench | 0.45 | 0.05-0.15 | socked feet on stone
call taken pacing the pavers | 0.5 | 0.1-0.3 | slow circuits
stretch against the planter | 0.5 | 0.05-0.2 | heel drop
crumbs offered to the sparrows | 0.45 | 0.05-0.15 | patient toss
jacket folded into a cushion | 0.45 | 0.05-0.15 | bench comfort
deep breath before going back in | 0.5 | 0.1-0.25 | shoulders reset
tree leaves touched in passing | 0.4 | 0.03-0.1 | fingertip drag
gravel raked with a shoe edge | 0.35 | 0.03-0.1 | idle lines
cloud reflections watched in the glass | 0.45 | 0.1-0.3 | slow drift
