# element: architecture_detail
# format: name | probability | coverage_range | texture

exposed roof rafter angles | 1.0 | 0.4-0.8 | linear timber slope
central roof beam line overhead | 0.85 | 0.2-0.5 | central structural span
dormer window recess | 0.75 | 0.2-0.5 | stepped wall pocket
attic pull-down ladder hatch | 0.8 | 0.2-0.4 | folded stair section
exposed nail heads in boards | 0.7 | 0.05-0.2 | scattered rusted points
brick chimney column | 0.7 | 0.2-0.5 | aged masonry stack
gable end vent grille | 0.75 | 0.1-0.3 | painted louvered slot
exposed electrical wiring run | 0.65 | 0.05-0.2 | stapled cable line
small bare bulb fixture | 0.85 | 0.05-0.2 | exposed pendant socket
cobweb-laced corner | 0.7 | 0.05-0.2 | thin draped strands
