# element: weather
# format: name | probability | coverage_range | texture

clear warm tropical day | 1.0 | - | -
gentle trade-wind breeze | 0.9 | - | -
hazy humid air over the bay | 0.7 | - | -
scattered fluffy clouds drifting past | 0.8 | - | -
brief afternoon tropical shower | 0.5 | - | -
post-shower glistening sand | 0.45 | - | -
still muggy midday air | 0.55 | - | -
fresh onshore breeze snapping the umbrellas | 0.65 | - | -
sun-broken cloud cover | 0.6 | - | -
warm humid overcast | 0.45 | - | -
calm glassy bay air | 0.5 | - | -
