# element: midground
# format: name | probability | coverage_range | texture

snow-packed run-out base | 1.0 | 0.4-0.8 | flat compacted white bottom
hay bale safety barrier | 0.85 | 0.2-0.5 | stacked golden straw blocks
snow fence along run-out edge | 0.85 | 0.3-0.6 | wooden slatted wind break
tall pole-mounted sledding sign | 0.85 | 0.2-0.4 | painted warning placard
trash bin under snow cap | 0.7 | 0.1-0.3 | dark cylinder with white top
parked toboggan against tree | 0.85 | 0.2-0.4 | curved-front wooden sled
plastic flying-saucer sled stack | 0.85 | 0.2-0.4 | colorful disc pile
warming barrel with embers | 0.55 | 0.2-0.4 | rusted drum with glowing fire
volunteer marshal in vest | 0.6 | 0.2-0.4 | bright reflective figure
benched seating at base | 0.7 | 0.2-0.4 | timber slat row with snow
makeshift jump kicker mound | 0.6 | 0.2-0.4 | shaped snow ramp
straw-bale start gate row | 0.55 | 0.2-0.5 | aligned baled barrier
