# element: foreground_element
# format: name | probability | coverage_range | texture

charcoal grey wool blanket | 0.9 | 0.1-0.3 | softly piled coarse fiber
black linen duvet cover | 0.9 | 0.2-0.4 | gently rumpled flat weave
distressed leather throw pillow | 0.8 | 0.05-0.15 | softly worn cracked hide
heavy cable knit throw | 0.75 | 0.1-0.25 | richly textured natural wool
black metal task lamp | 0.85 | 0.05-0.15 | softly enameled hinged steel
exposed copper pipe fixtures | 0.7 | 0.05-0.15 | softly burnished warm metal
folded utility canvas blanket | 0.6 | 0.1-0.25 | crisply pressed heavy cloth
matte black bedside lamp | 0.8 | 0.05-0.15 | smoothly powder coated metal
factory pulley hung over bed | 0.55 | 0.05-0.15 | softly oxidized cast iron
cinder block side stack | 0.5 | 0.05-0.15 | roughly textured grey concrete
